id,meanWi_before1970,meanSu_before1970,meanWi_after1990,meanSu_after1990,lat,long,elev
1246,0.005246914,19.00608974,0.766666667,19.63222222,40.42,-120.66,1275
1247,-1.540833333,14.42485876,-0.918115942,14.83968254,39.17,-120.14,1899
1248,8.758479532,25.87371795,9.672916667,26.65384615,35.02,-118.75,434
1251,9.54296875,23.7122807,9.487719298,24.41140351,38.4,-121.96,34
1252,8.47890625,26.5688172,9.665079365,27.07698413,35.6,-119.35,105
1253,3.915705128,20.29150327,4.400925926,20.72843137,40.72,-122.93,600
1254,8.220765027,24.61293103,9.13525641,23.93733333,39.52,-122.31,71
1255,3.742592593,20.88387978,4.049206349,21.28245614,37.75,-119.59,1225
1256,2.465909091,20.41025641,2.981746032,21.47777778,41.7,-122.64,800
1257,-0.005384615,20.12380952,1.05,21.02753623,39.99,-105.27,1672
1259,-0.978855721,18.52871795,-1.1,18.83083333,39.22,-105.28,2097
1260,-1.620098039,22.15,-0.595,22.41833333,38.82,-102.35,1295
1261,-4.643915344,18.16420765,-2.916666667,19.175,39.24,-107.96,1823
1262,-5.221,15.87048611,-5.326470588,16.42380952,37.67,-106.32,2397
1263,-8.667575758,12.0172956,-7.472,12.53478261,39.63,-106.04,2763
1264,-1.400222222,20.4704955,-0.241025641,21.128,40.61,-105.13,1525
1265,-3.439487179,20.8284153,-2.533333333,21.53095238,40.26,-103.82,1329
1266,-2.377083333,22.74699454,-0.406666667,22.8625,39.17,-108.73,1379
1268,-8.812643678,13.01081871,-9.218253968,13.20462963,37.77,-107.11,2758
1269,-0.548550725,24.08863636,0.039333333,24.61527778,38.09,-102.63,1106
1270,-0.300469484,24.0125,0.530666667,24.61466667,38.06,-103.22,1186
1271,-6.530909091,15.54607843,-6.247101449,16.71439394,37.17,-105.94,2344
1272,-2.126984127,20.78305556,-0.915277778,21.32272727,38.49,-107.88,1765
1273,-1.456329114,22.06036036,-0.657333333,23.12028986,38.04,-103.69,1271
1274,-4.746491228,17.37785714,-4.896969697,16.45,38.09,-106.14,2347
1275,-8.296783626,15.19308176,-7.33968254,16.06574074,40.49,-106.82,2094
1276,-7.051333333,11.97730496,-6.606140351,13.29074074,37.95,-107.87,2643
1277,0.790322581,20.46607143,1.461111111,21.33768116,37.18,-104.49,1838
1278,-4.078571429,19.57814815,-3.451515152,19.5125,41.95,-73.37,168
1280,-2.419444444,20.46376812,-1.005,20.96944444,41.12,-73.55,58
1281,-3.243421053,19.45888889,-1.464,20.13402778,41.79,-72.23,198
1282,1.148275862,22.38545455,2.252564103,23.42266667,39.26,-75.52,9
1283,1.988888889,23.13822222,2.605,23.39824561,38.82,-75.58,14
1284,0.93,22.85,1.421428571,23.57142857,39.67,-75.75,27
1285,0.82047619,23.23262911,1.691025641,23.80606061,39.77,-75.54,82
1286,12.37864583,26.65546448,13.90384615,28.32564103,29.73,-85.02,6
1287,16.26451613,26.48947368,16.8468254,27.28181818,27.22,-81.87,9
1288,16.41822917,27.30956284,17.0031746,28.01296296,27.9,-81.84,38
1289,18.36136364,27.04612403,18.86363636,27.66666667,26.69,-80.67,6
1290,11.33055556,26.61967213,11.71388889,27.12083333,30.72,-86.09,75
1291,19.575,28.125,20.0484127,28.48166667,25.85,-81.39,2
1293,13.38897436,27.53333333,13.3525,27.68541667,30.66,-81.46,4
1294,18.3,27.66666667,20.45384615,28.39,26.1,-80.2,5
1295,18.39794521,27.61880952,19.19848485,28.49083333,26.58,-81.86,5
1296,17.74390244,26.6337963,18.07166667,27.38703704,27.46,-80.35,8
1297,14.26949153,26.47628205,14.86527778,27.38583333,28.8,-82.31,12
1298,21.04496855,28.04070513,21.41884058,28.97301587,24.56,-81.75,1
1300,12.11796875,26.59453125,12.23533333,27.2625,30.45,-83.41,37
1301,14.03065476,26.48144654,14.30769231,27.092,29.08,-82.08,23
1302,18.23133333,26.14185185,19.04722222,26.84166667,25.58,-80.44,3
1304,13.04950249,27.54814815,12.77948718,28.508,30.39,-84.35,17
1305,15.73455882,27.13854167,15.96825397,27.95555556,28.16,-82.76,2
1307,10.00372807,26.62635135,10.27564103,27.04933333,31.53,-84.15,55
1308,11.81317204,27.53387097,12.08571429,27.23888889,30.82,-84.62,58
1310,10.09328704,26.24875622,9.872435897,26.11736111,31.19,-84.2,53
1311,7.339166667,25.71576577,7.489473684,25.99444444,33.6,-83.84,234
1312,4.903508772,23.24466667,5.683333333,22.97222222,34.53,-83.99,476
1313,9.675537634,26.74016393,10.22569444,26.97638889,32.2,-83.21,122
1314,5.82010582,24.60321637,6.171794872,24.47066667,34.3,-83.86,357
1315,10.96931217,26.76972222,10.85634921,27.31754386,31.99,-81.95,61
1316,8.828645833,25.95201149,9.451333333,26.66349206,33.28,-83.47,75
1317,8.628169014,26.93046875,9.35,27.01842105,33.08,-83.25,112
1318,8.811835749,26.21885246,9.378571429,26.14761905,32.87,-81.97,59
1319,6.251470588,24.58830846,6.771794872,24.98472222,33.45,-84.82,273
1320,10.95166667,25.75757576,10.92352941,26.27058824,30.78,-83.57,56
1321,6.850649351,26.24285714,7.583333333,25.88666667,34.25,-85.15,201
1322,11.28308081,26.86825397,11.28,27.72753623,32.13,-81.21,14
1323,7.633564815,25.13897059,8.468518519,25.21770833,32.69,-84.52,195
1324,9.990942029,25.63030303,10.01304348,26.18968254,31.45,-83.48,116
1325,7.35,25.61449275,7.208333333,25.47575758,34.58,-83.33,309
1326,7.740364583,25.52929293,8.170634921,25.83333333,33.4,-82.62,149
1327,9.246527778,27.5862963,9.844666667,28.00763889,33.73,-82.71,189
1328,11.02661692,26.5745614,11.09583333,27.24824561,31.25,-82.31,44
1329,7.502173913,25.50147059,7.681746032,25.78666667,32.87,-85.19,175
1330,-5.71969697,17.51111111,-4.082539683,18.35333333,42.95,-112.83,1343
1331,-1.144545455,21.73594771,-0.105333333,21.97536232,43.59,-115.92,986
1333,-8.393283582,16.75807292,-6.577564103,17.35466667,42.34,-111.39,1818
1336,-0.34375,20.23148148,1.775,20.50555556,46.5,-116.32,303
1337,-1.134972678,18.8759887,0.355769231,19.80797101,46.09,-115.54,476
1338,0.68836478,23.15748299,1.569607843,22.7775,42.94,-115.32,752
1339,-6.831989247,16.19180791,-6.290972222,16.8015873,42.59,-111.73,1692
1340,-2.931089744,19.4349359,-1.395333333,20.36466667,42.6,-114.14,1238
1341,-1.463988095,19.42253086,-0.448039216,18.47348485,42.35,-114.57,1379
1342,-1.418269231,21.17026144,-0.447333333,21.78611111,42.73,-114.52,1140
1343,-1.856349206,17.39784946,-0.465384615,18.316,47.53,-116.13,707
1344,-7.362429379,16.23908046,-5.334666667,15.76742424,43.68,-114.36,1795
1345,1.301157407,21.61285714,2.573333333,22.41388889,46.37,-117.02,438
1346,-8.512403101,15.72751938,-7.21474359,16.524,42.12,-111.31,1806
1347,-8.590277778,15.55762712,-7.479545455,16.53166667,43.92,-113.63,1797
1348,-5.393402778,17.81319444,-4.217708333,19.06794872,42.15,-112.29,1363
1349,-7.51509434,15.94477124,-5.474603175,17.11818182,44.57,-113.9,1539
1351,0.01984127,21.34774011,1.030666667,22.42466667,43.6,-116.58,753
1352,-6.504166667,14.31005291,-5.360606061,15.46507937,44.96,-116.29,1180
1353,-1.36463964,19.58051643,-0.656410256,19.536,42.23,-113.9,1390
1355,-2.873148148,17.52230769,-2.071014493,17.9047619,49,-116.5,541
1356,-3.989393939,15.64278607,-2.71025641,16.916,48.35,-116.84,725
1357,-6.7,17.28424242,-5.771969697,18.08571429,45.19,-113.9,1198
1358,-2.549166667,16.78022599,-0.888194444,17.73787879,48.29,-116.56,640
1359,-4.152011494,22.36790123,-3.487179487,22.35208333,41.2,-90.75,220
1360,1.877083333,24.77119048,2.44,24.8175,37.48,-89.23,195
1361,-3.734976526,21.96877934,-3.339333333,22.39791667,41.78,-88.31,201
1362,-1.120614035,23.44537037,-0.67,23.36315789,39.29,-89.87,189
1363,-0.9625,23.55096618,-0.665333333,23.65942029,39.48,-88.17,198
1364,-2.17016129,22.63579235,-1.737179487,22.572,40.14,-87.65,170
1365,-1.950252525,23.08671875,-1.816666667,23.05681818,39.83,-88.95,189
1366,-4.843243243,21.64861111,-3.6875,21.69444444,41.85,-89.5,213
1368,-4.712557078,21.80890411,-3.848,21.89861111,41.17,-90.04,247
1370,-0.597260274,23.87237443,-0.388,24.04066667,39.15,-89.48,192
1371,-2.615384615,22.37239583,-2.358333333,22.5125,40.47,-87.66,216
1372,-1.309111111,23.67260274,-0.445333333,23.28133333,39.73,-90.2,186
1373,-2.632407407,23.125,-2.363043478,23.00952381,40.58,-90.97,210
1374,-2.387830688,22.79098361,-2.466666667,22.56190476,40.15,-89.34,178
1375,-5.484459459,21.1326484,-4.690151515,21.205,42.29,-88.65,248
1376,1.006716418,24.34401042,1.63030303,24.19,38.08,-88.54,136
1377,-2.927294686,22.84701493,-2.584615385,22.79,40.91,-89.03,229
1378,-4.887323944,21.52538462,-4.390972222,21.38939394,40.92,-90.64,227
1379,-5.342824074,21.31400966,-4.170666667,21.31086957,41.8,-89.97,184
1380,-5.77452381,20.85794872,-5.012280702,20.98529412,42.1,-89.98,195
1381,-0.143989071,23.71163522,0.816666667,23.69130435,38.35,-88.85,149
1382,0.356904762,24.10512821,0.529333333,24.08819444,38.7,-88.08,146
1383,-3.601904762,22.20696517,-2.810666667,22.24347826,41.33,-88.91,160
1384,-0.68236715,23.42171717,0.188,23.45869565,39,-87.62,140
1388,-2.774378109,22.84925373,-2.220512821,22.75866667,40.89,-88.64,198
1389,-2.981306306,22.59142157,-2.344871795,22.30833333,40.12,-90.56,201
1390,0.859333333,24.33243243,1.731481481,24.24313725,38.12,-89.72,163
1391,-1.97654321,22.90555556,-1.683333333,23.136,40.08,-88.24,220
1393,-1.457960199,23.15260417,-0.895512821,23.18,39.44,-90.38,177
1394,-1.975384615,22.71223958,-1.936805556,22.64492754,39.44,-88.6,210
1395,-1.695601852,22.27892157,-1.038,22.53333333,40.11,-85.72,258
1396,-4.116197183,20.8629108,-3.285897436,20.90133333,41.64,-84.99,308
1397,-2.251461988,22.1128655,-2.260416667,22.23472222,40.67,-84.93,265
1398,-0.335507246,23.10273632,0.066666667,23.076,39.17,-86.52,253
1399,0.505681818,23.29302326,0.475362319,23.49761905,39.42,-85.01,192
1400,-2.479908676,21.18287037,-1.606060606,21.02727273,39.87,-85.18,305
1402,0.458920188,23.75833333,0.738461538,23.70933333,39.2,-85.92,189
1404,-2.280444444,22.3173516,-1.943650794,22.1725,40.62,-86.67,170
1405,-3.388271605,21.51217949,-3.04,21.59275362,41.56,-85.88,267
1406,-2.197580645,21.78888889,-1.454347826,21.63333333,39.64,-86.88,224
1407,-1.61,22.48736559,-1.281410256,22.512,39.79,-85.76,264
1408,-3.881782946,20.83809524,-3.07,20.77407407,41.54,-87.29,195
1409,-3.162837838,21.69097222,-2.28974359,21.73819444,40.86,-85.5,221
1410,-3.284153005,21.78220339,-2.658333333,21.87333333,41.61,-86.73,258
1412,-2.739189189,21.95539216,-2.057333333,21.93333333,40.58,-85.66,241
1413,2.665981735,25.56478873,3.067948718,25.61304348,37.93,-87.9,109
1414,-0.117195767,23.04315476,0.542948718,22.86527778,38.89,-86.55,198
1415,0.055555556,22.80925926,0.326923077,23.15133333,38.56,-86.49,171
1416,0.841005291,24.17805556,0.954666667,24.35866667,38.36,-87.59,146
1417,-2.957323232,22.37486772,-2.198717949,22.464,40.94,-87.16,198
1418,-2.455185185,21.96477273,-2.021153846,21.78266667,41.07,-86.21,235
1419,-1.063815789,23.39777778,-0.351666667,23.39298246,39.76,-87.23,211
1421,0.207377049,23.28083333,0.573684211,23.13431373,38.61,-86.09,244
1422,0.922058824,24.01962366,1.47962963,23.91176471,38.69,-85.79,174
1424,0.943333333,23.26474359,0.792361111,23.08560606,38.55,-86.79,154
1425,1.695024876,24.2489899,2,24.35666667,38.74,-85.08,151
1426,0.80045045,24.50140845,1.011538462,24.39866667,38.74,-87.49,137
1427,0.867661692,24.07636816,0.754901961,24.065625,38.65,-87.2,152
1428,-2.831761006,22.23169935,-1.835897436,21.91212121,41.19,-87.06,203
1429,-2.368333333,22.04656863,-2.01025641,22.15466667,40,-86.35,289
1431,-4.294029851,22.37301587,-3.471794872,22.28133333,41.07,-92.79,268
1433,-5.814767932,21.66623377,-4.700724638,21.53492063,41.88,-92.28,247
1434,-7.882700422,20.98419913,-6.773717949,20.9625,43.08,-92.67,309
1435,-4.168444444,22.71716418,-3.175362319,22.76507937,40.72,-95.02,299
1437,-8.384299517,20.62717949,-7.795652174,20.4219697,43.43,-94.82,397
1438,-4.523770492,22.01229508,-4.257692308,21.98,41.02,-91.96,226
1439,-7.268222222,20.84507042,-6.771794872,20.75072464,42.85,-91.82,344
1441,-7.131127451,21.07338308,-6.63525641,21.17638889,42.58,-94.2,348
1443,-7.008666667,21.15648148,-6.251282051,21.25066667,42.52,-93.25,344
1444,-6.936363636,21.88227513,-5.75625,21.80138889,42.78,-96.15,364
1445,-5.06835443,22.5482684,-4.463461538,22.6673913,41.64,-95.79,302
1446,-4.394270833,22.14611111,-3.883333333,21.95454545,40.71,-94.24,360
1447,-4.330917874,22.19411765,-3.711333333,21.98550725,40.95,-91.56,223
1448,-8.612878788,20.05027778,-7.733974359,20.044,43.05,-92.31,350
1449,-8.240656566,21.37333333,-6.947435897,21.492,43.43,-96.17,412
1451,-7.014925373,21.67634409,-6.126666667,21.46203704,42.63,-95.17,434
1452,-6.535810811,20.96396396,-5.716666667,21.31231884,42.04,-92.58,289
1453,-4.542105263,22.30763889,-4.066,22.37272727,41.28,-91.71,210
1454,1.621818182,26.20490196,2.136231884,26.26363636,37.15,-98.03,408
1455,0.928138528,25.74121622,1.404666667,26.01594203,37.19,-99.76,601
1456,-0.923417722,24.60131579,-0.140350877,24.85833333,39.58,-95.11,288
1457,1.705277778,26.24494048,2.083333333,25.93623188,37.27,-99.33,635
1459,-0.087990196,25.11010101,0.003030303,24.84444444,38.68,-96.51,402
1460,0.89469697,25.45984848,1.48,25.35185185,37.82,-96.84,393
1461,-0.334463277,25.73424242,0.307017544,25.55438596,38.73,-98.23,466
1462,1.337142857,25.72270531,2.118,25.66666667,37.84,-94.71,258
1463,-0.608444444,24.76822222,0.062,25.15757576,38.86,-99.34,613
1464,-1.722368421,24.41577778,-0.920833333,24.43623188,39.67,-95.52,314
1465,2.235,26.08353909,3.015217391,25.88188406,37.24,-95.7,245
1466,0.551715686,25.4719697,1.717333333,25.49866667,37.94,-101.25,914
1467,0.634126984,25.58587571,1.680555556,25.19803922,38.18,-99.1,608
1468,-0.080405405,25.06519608,0.409259259,25.40833333,38.96,-95.25,306
1470,1.155913978,25.0489071,1.871428571,24.6725,37.02,-100.93,864
1471,-0.790046296,24.91323529,-0.657142857,24.8,39.2,-96.58,325
1473,1.482107843,25.97903226,2.266666667,25.70833333,37.28,-98.58,448
1475,-1.217142857,24.10808081,-0.181333333,24.15666667,39.74,-99.84,719
1476,-1.876190476,23.66636364,-0.738095238,23.64035088,39.82,-100.53,796
1477,-0.076428571,24.91960784,0.710526316,24.73684211,38.89,-94.76,322
1478,-0.455405405,24.35904762,0.111333333,24.64166667,38.61,-95.28,280
1480,2.454008439,26.332,2.737179487,25.90866667,37.13,-96.19,274
1481,-1.725342466,24.42415459,-1.041025641,24.684,39.78,-98.78,543
1482,0.101333333,25.05593607,0.899275362,25.35075758,39.03,-99.88,750
1483,0.812121212,22.57402597,0.797826087,22.95,38.45,-82.61,171
1484,3.048941799,23.00233918,3.000694444,23.52063492,36.88,-83.88,302
1485,2.81540404,24.01229508,3.413541667,23.81770833,37.57,-84.29,326
1486,3.542105263,25.45765766,3.847435897,25.492,36.96,-86.42,161
1487,2.295555556,23.50789474,2.380555556,23.36884058,38.12,-83.55,207
1488,1.515046296,23.42,2.684848485,23.1530303,38.2,-84.88,141
1489,2.922453704,24.45820896,3.180128205,24.51933333,37.26,-85.5,180
1490,1.01952381,23.4721393,1.660526316,24.2,37.76,-87.65,137
1491,2.822300469,24.89057971,3.169166667,24.89444444,36.85,-87.52,159
1492,0.606944444,22.71928571,1.356060606,23.06190476,37.51,-86.29,189
1493,0.5,22.86763285,1.159090909,22.89833333,38.2,-85.2,223
1494,2.593055556,23.06163522,2.961111111,22.82962963,36.73,-84.15,287
1495,0.902820513,23.64354839,1.884615385,23.44722222,38.66,-84.61,287
1497,11.16644444,26.86713615,11.02539683,27.13968254,30.71,-90.53,52
1498,8.065238095,26.44545455,8.164583333,26.73636364,32.77,-92.01,46
1499,11.92928571,27.29583333,11.92179487,27.85694444,30.54,-91.15,20
1500,10.98047619,27.27954545,11.02173913,27.77045455,30.96,-92.18,24
1502,10.75318627,26.36421569,10.38703704,26.34351852,30.53,-90.11,12
1503,11.88025641,26.65367232,11.91458333,27.15138889,30.07,-91.03,9
1504,12.28948718,27.02317708,12.46875,27.31818182,29.82,-91.54,4
1505,11.36032864,26.97171717,11.30133333,27.30507246,30.42,-92.04,17
1506,13.97426471,27.90597015,13.67435897,27.89393939,29.59,-90.73,5
1507,12.32929293,27.85923077,11.82916667,27.8884058,30.2,-92.66,8
1508,12.6995614,27.80244444,12.42307692,28.248,30.2,-91.99,12
1509,13.52893519,28.38854167,13.31666667,28.82666667,29.92,-90.13,6
1510,7.464666667,26.39014085,8.737037037,26.40952381,32.91,-93.8,88
1511,10.59194444,27.73107345,10.35625,27.94603175,31.95,-91.23,24
1512,13.142,27.3027027,13.23235294,27.59019608,29.78,-90.78,5
1514,-5.188961039,16.91642157,-4.125362319,18.92666667,44.37,-68.26,143
1515,-10.94318182,16.67777778,-8.824603175,17.09166667,45.66,-69.81,323
1516,-6.553070175,18.78078704,-5.902173913,19.09666667,44.92,-69.24,91
1517,-4.704268293,15.20645833,-4.337962963,16.83888889,44.91,-66.99,26
1518,-8.22662037,17.86980676,-6.52,18.22666667,44.69,-70.16,128
1519,-6.5375,18.88133333,-5.147916667,19.4125,44.22,-69.79,43
1520,-9.916919192,17.10076923,-9.123333333,18.01875,46.21,-67.84,119
1521,-6.476984127,19.11488095,-5.125,19.975,44.1,-70.22,55
1522,-9.093846154,17.89410256,-7.926041667,18.48452381,45.65,-68.71,110
1523,-4.561372549,18.3945098,-3.365384615,19.52133333,43.65,-70.3,14
1524,-10.36468927,17.28939394,-9.667333333,17.88266667,46.65,-68.01,183
1525,-7.150340136,18.03537415,-6.03015873,18.45166667,45.16,-67.4,43
1526,1.635714286,23.46897436,2.360869565,24.19710145,39.03,-76.93,44
1527,2.673280423,23.95310734,4.25,23.4,38.57,-76.07,3
1528,1.277777778,23.47171717,1.919166667,24.04210526,39.22,-76.05,12
1529,0.787830688,22.77033898,1.042307692,23.35733333,39.64,-78.76,223
1530,1.25,22.92198582,1.429166667,23.9125,38.97,-76.8,46
1531,2.217619048,24.22573529,2.941666667,24.85092593,39.08,-76.9,122
1532,2.946929825,24.98933333,3.397727273,25.7962963,39.28,-76.61,6
1533,0.485446009,22.47004831,1.509259259,22.91666667,39.27,-75.87,9
1534,-1.574603175,19.05687831,-1.684027778,19.57536232,39.41,-79.4,738
1535,2.543115942,23.51304348,2.4875,23.14285714,38.68,-76.67,49
1536,1.95234375,22.3671875,2.716666667,23.06666667,38.21,-75.68,6
1537,2.378310502,23.92685185,3.22,24.46333333,38.71,-76.19,3
1538,2.791049383,23.47091503,3.823809524,24.20583333,38.37,-75.59,3
1539,0.630128205,22.60833333,1.201666667,22.91111111,39.55,-76.97,233
1540,0.775438596,22.94511111,1.777777778,23.31481481,39.33,-76.87,140
1541,-4.117605634,19.8047619,-2.603846154,20.58133333,42.39,-72.54,46
1543,-2.477843137,20.23869048,-1.312179487,21.15733333,42.21,-71.11,192
1544,-3.227619048,19.58602151,-2.075,20.2875,42.15,-73.42,249
1547,-0.4765625,20.05488506,0.168253968,21.17083333,41.98,-70.7,14
1548,-3.157613169,19.82229437,-1.677333333,20.65533333,42.52,-71.13,27
1550,-2.766666667,20.67956349,-1.192307692,21.36,42.16,-71.25,50
1552,-4.050205761,20.95833333,-3.017948718,21.012,41.92,-84.02,232
1553,-4.265,20.40746269,-3.251111111,20.05238095,42.58,-85.79,229
1554,-5.577922078,19.77813853,-4.272,20.15486111,43.39,-84.65,224
1555,-3.617721519,21.1534188,-3.033333333,21.39066667,42.29,-83.71,274
1557,-11.59142857,15.09428571,-11.01666667,15.54487179,46.52,-87.99,487
1558,-8.722916667,16.07131148,-7.54,17.47361111,46.34,-86.92,265
1559,-7.550694444,17.53787879,-5.884090909,18.21269841,45.65,-84.47,179
1560,-4.242753623,20.60882353,-3.120833333,20.78043478,41.96,-84.99,300
1561,-5.814285714,18.30820896,-4.594871795,19.00144928,44.28,-83.5,179
1562,-6.889795918,17.13571429,-6.813333333,17.78666667,45.67,-86.72,227
1563,-5.269620253,18.89355556,-3.465384615,19.1826087,43.67,-86.42,235
1564,-4.459722222,20.28309859,-3.890277778,20.42619048,41.94,-84.64,329
1565,-9.564705882,17.60606061,-8.145652174,18.89545455,45.79,-88.08,326
1566,-11.52205882,16.74292929,-9.541025641,17.42,46.47,-90.19,436
1567,-4.200213675,21.10790598,-2.1,21.17777778,42.28,-85.6,290
1568,-5.103571429,20.38564103,-3.723076923,20.972,43.61,-84.2,195
1569,-3.836616162,20.73825137,-3.063636364,21.27619048,42.61,-82.82,177
1572,-9.573429952,15.6,-8.619166667,16.46052632,46.31,-85.51,259
1574,-2.789460784,19.98387097,-1.91754386,20.5254386,42.4,-86.28,189
1575,-11.39666667,15.67164179,-9.802564103,16.37733333,46.06,-88.63,442
1576,-13.21067708,19.56424731,-11.33974359,19.79791667,47.3,-96.52,277
1577,-8.373544974,21.03862434,-7.644871795,20.94333333,43.61,-93.3,375
1578,-15.07769231,18.98203125,-12.26153846,19.192,48.33,-96.83,258
1579,-13.25818713,19.21981132,-11.54385965,19.64351852,48.71,-94.59,324
1580,-8.696929825,21.74029851,-6.708333333,21.6,44.8,-93.58,220
